id,username,full_name,is_verified,followed_by_viewer,requested_by_viewer,user_follows,follows_viewer,is_private,has_requested_viewer,blocked_by_viewer,has_blocked_viewer,follows_count,followed_by_count,media_count
306637974,chevysukkar,Chevy,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6253993382,epically_living,Picture Life,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6273867651,nando_coach8,Fernando Martin,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4545246141,rems.64,⚡REMI DUPOUY⚡,FALSE,TRUE,FALSE,TRUE,,,,,,,,
911932552,rigdiggity,Tara Rigbye,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1330173387,doitfortheburgers,Angus Fairbairn,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5759515772,momsrunners,Moms Runners,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5947600926,aesthetically_ash,Ash yah yah,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1733432926,algarvefitness,AlgarveFitness.Com,FALSE,TRUE,FALSE,TRUE,,,,,,,,
185004912,heidih4fitness,H4Fitness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
27260344,notetys_palakorn,Notetys Akira,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4245399545,kriztoeval,Krizkid juzzy,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3270382400,mayordcasterbridge,Oyekan Oluwamayowafunmi,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4841026348,f45_training_grandrapids,F45 Training Grand Rapids,FALSE,TRUE,FALSE,TRUE,,,,,,,,
300095520,the_human_experiment,ABEL,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1517654750,fernandomendozaofficial,Fernando Mendoza,FALSE,TRUE,FALSE,TRUE,,,,,,,,
353037254,soph_ellen,𝒮♡𝓅𝒽𝒾𝑒 𝑒𝓁𝓁𝑒𝓃,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2085527280,viajantevandinho,✈ Viajar Travel Viajes Voyage,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1949887272,coke_swc,Jorge Alfredo,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5565438919,stephifit_,Ｓｔｅｐｈ,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3021089754,fit4claire15,Samuel,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5820026765,lifeofpriyax,Priya Kumari,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5856626434,fit4uphotography,Mick Egan,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1671764284,fit__bunni,Keto Bunni,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6193706750,fitnesscrew101,Fitness Crew,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5587956953,marie_bodyrevenge,#4lifetransformteam,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5490447089,fit_flow_,🇫🇷Fit-Flow🇮🇹,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4724307817,getfitinlife,Fit Life and Soul,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6228175191,_nutricionsalud_,Jesús Conde,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6284178292,_ale_0328,💎alexandra💎,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6152309545,calisteniabarrascochabamba,Calistenia Barras Cochabamba,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5926366374,_wakeparkbear_,_wakeparkbear_,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6071325514,dfit_pt,Dermot Kavanagh,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6131243790,calistenation,CalisteNation,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1992542337,johnwm91,John Meikle,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6327462745,ezbrucejuice,Zeke Bruce,FALSE,TRUE,FALSE,TRUE,,,,,,,,
199310301,elianefp,Eliane,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5496865180,sianjfit,S I A N  ✖️ J A C K S O N,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6322350269,gymkatt,Katherine Caldwell,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1900262485,lindsey.marchant,Lindsey Marchant,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1739564674,mylifeasjennie_,Jennifer Toenjes,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5556353666,livefirstfitness,Live First Fitness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3731917495,biocorp_llc_,Natural & Organic Supplements,FALSE,TRUE,FALSE,TRUE,,,,,,,,
180352587,g2gbar,G2G Protein Bar,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2080510657,idealshapeupchallenge,IdealShape Up Challenge,TRUE,TRUE,FALSE,TRUE,,,,,,,,
1696290513,thathappyhealthylife,Ashton Barrett | Food Freedom,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3037194726,idealraw,IdealRaw,TRUE,TRUE,FALSE,TRUE,,,,,,,,
1282286569,trainerkelli,Kelli Bettridge,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4086858608,iamagalaxymusic,IAMAGALAXY,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5576739105,jayrehab23,TJ Raveendran,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5938392773,acltocrossfit,AclToCrossfit,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3210240010,fitgainz_,Brandon Hernandez,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1156930269,fitness4lifefitspo,Betty,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4209254954,mr.close_12,мя.close,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5431094754,liam_bull284,Liam Bullock,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5632528771,jaguar_motivation,🔥JAGUAR MOTIVATION PAGE🔥,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6028998316,robertodialessandro,robertodialessandro,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5732309524,ricardocalisteniasw,⚓ Ricardo Calistenia SW ✌👊,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4574036491,_sara_saretta_03,sara-saretta,FALSE,TRUE,FALSE,TRUE,,,,,,,,
871936616,puolman,Manuel polo,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6179188654,nicoleagnolii,Nicole Agnolii,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5815471203,sarettarossi946,sarettarossi,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6285521631,belenrojas3634,belen ROJAS,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5600743994,mohamedabonagy,Mohamed Abo Nagy,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5470436090,ahmed_ben18,Àhmed,FALSE,TRUE,FALSE,TRUE,,,,,,,,
225555186,nickywyer,nickywyer,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4346639104,logankeepfit,Logan Melley,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2970981390,marouanousouani,Marouane_oub 💪🏼,FALSE,TRUE,FALSE,TRUE,,,,,,,,
176563227,csengepallag,Csenge Pallag,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6139182342,saran_dsri,§@я@ᴎ Ð§я¡,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2242983899,webersilva_barbosa,weber silva barbosa,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1372866663,k.george077,Spb,FALSE,TRUE,FALSE,TRUE,,,,,,,,
177564994,swangee123,Sean,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6197232466,c._delgado,Corey James Delgado,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6098698505,geracaofit8k,Geraçao Fitness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3535864604,nishagalxfit,Nisha G 🇵🇭,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6271518267,provo_orem_activities,Provo/Orem Fun Activities,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1394891328,blintshakes,Blint Shakes,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6229925587,byustudentwellness,BYU Student Wellness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6110202351,dropindestinations,Dropin Destinations,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6210792289,usportsbyu,BYU by uSports,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3862511788,patrick.barton.gear,Patrick Barton,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6254946766,1fagsu,,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4029319830,jaybox1980,Jeremy Davis,FALSE,TRUE,FALSE,TRUE,,,,,,,,
31548931,millidfit,Milli 🌈,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4920465324,dont.forget.her,dont.forget.her,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4188431316,liampfitness,Liam Petretta,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5566491668,_fitness.papi_,🅵🅸🆃🅽🅴🆂🆂.🅿🅰🅿🅸,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6289494778,advocarenewjersey,Bryan Langsdorf,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6285585272,provoghost,Provo Ghost,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6215584317,blackandwhit33,Black&Whit3,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6275306143,downeast_orem,Downeast Orem Home,FALSE,TRUE,FALSE,TRUE,,,,,,,,
310333860,bentobrah,Jonathan,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5862551302,sevenbrothersutah,seven brothers UTAH,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1928319110,__bouska__,Niko Bouska,FALSE,TRUE,FALSE,TRUE,,,,,,,,
321732727,nutritionsliced,Nutrition Sliced,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6282839736,csiprovo,CSI Provo,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2071548150,daylightdonutsprovo,Daylight Donuts Provo,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5334352576,fitcookers_in_love,Christian & Anne👫,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5974879395,heartsandhandsforhumanity,Hearts and Hands for Humanity,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5450307519,primefitnessladiesworcester,Primefitnessladiesworcester,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2239118377,neighbour_dave,Dave Riccio,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6025278117,daqlar__oqlu,daglar oglu,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4007175744,byubasketball,BYU Basketball,TRUE,TRUE,FALSE,TRUE,,,,,,,,
440335254,byucougars,BYU Cougars,TRUE,TRUE,FALSE,TRUE,,,,,,,,
235061811,byufootball,BYU Football,TRUE,TRUE,FALSE,TRUE,,,,,,,,
250109860,byuroc,The ROC,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6075532547,emmylouesthetics,Emmy Lou Esthetics,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2080425625,ronnie.huisman,Ronnie Huisman,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1480761414,jaynoble16,Jay Noble,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4531043385,jg1._,jafr slman  |  جعفر سلمان,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1010420490,seanyrogers1,SEANYROGERS1,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6154564163,thewrongform,Wrong Form,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6224467544,kevspersonaltraining,Kevin,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5750253270,renato.mendonca.376043,Renato Mendonça,FALSE,TRUE,FALSE,TRUE,,,,,,,,
261444444,luigygonzalez,Luis Gonzalez Gonzalez,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1254663956,danielchristiandasilva,Daniel,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4501043275,rosee.camargo,Rose Camargo,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1532876048,foodjuiceandmore,Ali's Kitchen 😋,FALSE,TRUE,FALSE,TRUE,,,,,,,,
530340263,andersonswag,Anderson ✌🎧,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6022469053,helga_heller_lineika,helgaheller,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2156040204,vestaltyler,tyler vestal,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6187175486,temaqwea,tema qweasdzxc,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4401082654,ieyraganu_,uitm student | ieyraa | 22,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4189356290,clean8.demi.kesihatan.anda,Clean Eight For Your Health,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5771364562,hhorlakunle,Abdullahi Faruq Olakunle,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5604590944,melissa_shop_msk,Елена 🔱🎀,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5511152008,fadeykehmi,fadkem,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4031636609,villy_77777,Vikkuletta.ka,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1487385836,omoladeadenike958,omolade  adenike,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3306275503,ritchey_fitness,Adam Ritchey,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3077527072,kevin_fitdutchie,Kevin Houben,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1681697415,jdpt_fitness,Jamie Duggan🇬🇧,FALSE,TRUE,FALSE,TRUE,,,,,,,,
207523880,davidmedinatx,David Medina,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6255339122,y7.ty,the ghost,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5385716038,littlemissmuscle_,Katie Jarvis,FALSE,TRUE,FALSE,TRUE,,,,,,,,
291957149,nicolajane92x,Nicola Humphries 🇬🇧,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6070650465,_whofficial,Wealth And Health,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3509462746,cancer_ablation_immunotherapy,Dr. Jason Williams M.D,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6130669123,healthyfoodresearches,healthy food researches,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3308469565,liam23stephi,Liam23Fit,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2290390783,fantaleggins,FANTALEGGINS.COM,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1525506515,joserealpt,José,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4618472542,fleuriefitness,Fine & Fleurie Fitness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5548681275,drinkrxcoffee,Rx Coffee,FALSE,TRUE,FALSE,TRUE,,,,,,,,
315620580,rodrigompaulino,Rodrigo Marques,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5589229496,canoanfitnessitalia,Canoan Fitness Italia,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3059217139,eezywear,EEZY Wear,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1709960459,steph_fit23,stephanie,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4700369133,joshsines98,Josh,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6255078347,mind_bodyblitz,Mind & Body Blitz,FALSE,TRUE,FALSE,TRUE,,,,,,,,
24801003,marylandtitan,Nicole Boner,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3616804630,zolikaphysique,Zolika Balog,FALSE,TRUE,FALSE,TRUE,,,,,,,,
475756215,jwcantrell28,J Cantrell,FALSE,TRUE,FALSE,TRUE,,,,,,,,
246708387,taylorjade_blake,Taylor Jade Blake,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6061730761,kev8738,Kevin,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5950594489,chicswholift,ChicsWhoLift,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1273316861,fitpanalu,Lurdes Ricketts,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5487054740,lala_beli_xo,Latoya,FALSE,TRUE,FALSE,TRUE,,,,,,,,
222691036,fuelfit_brit,Brittany,FALSE,TRUE,FALSE,TRUE,,,,,,,,
263236811,quinny16,Rebecca-Louise Quinn,FALSE,TRUE,FALSE,TRUE,,,,,,,,
16405553,tylerstevens__,Tyler,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5965307461,gpmprods,Riley Grondin,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5942950983,myfithappiness,My fit journey to Happiness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5694253472,fitness_nutrition_ita,Fitness nutrition,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6115839255,fitmiss_strong,FitMiss,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5613211211,fitabs_international,Hasnain Awan,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5700207041,flf_apparel,Flatlinefitness Apparel,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4766851242,romsch_fitness_,FIT Gesund & Gkücklich,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6179949248,fit_nfuture,_Fit'n'future_,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1915606791,sister_fit,Sister fit,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6188669896,fitness_living_love,Fitness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2256803106,fitantojos,FitAntojos,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5578677535,fitmarketingcollective,Fit Marketing Collective,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6064873915,fitasfugly,FIT AS FUGLY,FALSE,TRUE,FALSE,TRUE,,,,,,,,
268561259,fit_tanya22,Tanya,FALSE,TRUE,FALSE,TRUE,,,,,,,,
285505204,elisejaworowski,Elise Jaworowski,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1519861977,project_turneround,Steve Turner,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1588778834,ozhealthandwellness,Oz Health & Wellness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6099771462,fit_to_live87,nicole,FALSE,TRUE,FALSE,TRUE,,,,,,,,
22227941,fitmomerin,Fit Mom Erin 🌙🌺,FALSE,TRUE,FALSE,TRUE,,,,,,,,
24660257,faith_fitness_fabulous,RachelWatkins,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3143013815,fitness_maureen,,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5736612579,fit__lys,fit__lys,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1681368682,fitnesswith_djj,Derek Johnson,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4710408059,fit_mess_mom,Angelica Legarreta,FALSE,TRUE,FALSE,TRUE,,,,,,,,
211353228,enrique150783,Enrique Lazaro,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3254336488,valencia5454,Aldair Valencia,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4642317875,caitliftsweights,,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5533823527,fitnessfairy74,Tina Mann Ort,FALSE,TRUE,FALSE,TRUE,,,,,,,,
458588228,lynnaemarie_rn,Lynnae Keune,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5697698158,fitlikelori,Lori Siegel,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1046937057,fit_and_spicy_1984,Jenna Lee,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5826841327,fitness_bga,fitness_bga,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4216193574,3galsfitness,Fitness & Health,FALSE,TRUE,FALSE,TRUE,,,,,,,,
174891848,fitnessandspirit,Celina Acosta,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6166412187,mstarapparel1,M Star Apparel Clothing,FALSE,TRUE,FALSE,TRUE,,,,,,,,
482653931,doraintrain17,,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2073929198,dede_foaud,Dede Foaud,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1928735665,mealswithanthony,Anthony Pietrobono,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5457262988,dulcecookiedough,Dulce Cookie Dough,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6074195316,herbay_your__life,herbay,FALSE,TRUE,FALSE,TRUE,,,,,,,,
383928116,livingwithhealthyhound,Allison Rakic,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6210097226,fitaqua12,Fitaqua12,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1406007821,munir.mz,WhatsApp .00905319457551 #unlu,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6227964801,emmalovesfruit_,Acai Bowls And Healthy Living,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5686645912,eli_caraballo,eli_caraballo,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5525468654,onemorerepfitclothing,One More Rep,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5323457642,keenansmith147,Keenan Smith,FALSE,TRUE,FALSE,TRUE,,,,,,,,
446763088,lefevre1701,Kyle LeFevre,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3122860331,mrmattio5,Matt McManus,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6095480600,17embracethegrind,The Grind,FALSE,TRUE,FALSE,TRUE,,,,,,,,
523301960,mitchellowe,Mitchel Lowe 🐃👑👔💪,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6194791439,thefriendlyelephant,The Friendly Elephant,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5954081117,asifsultani_,Asif Sultani,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4470983875,vivkadbi,Vivian Kadbi 🍑,FALSE,TRUE,FALSE,TRUE,,,,,,,,
862520177,haniman1,James,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4668344771,freesportsdrink,Free Sports Drink 🏋️‍♂️🥇,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5905835063,b.moorefit,Bethany Moore,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1550398668,aggrosavage,David & Kristi Aldridge,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4105448024,adamant_barbell,Adamant Barbell,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5343886356,jay_bfit,Jay,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4474112966,sarahandersonfit,Sarah Anderson,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4395549139,vitaminphd,"Dr.Gabrielle Fundaro,CISSN,CHC",FALSE,TRUE,FALSE,TRUE,,,,,,,,
178690387,p_son_ifbb_pro,IFBB PRO_Caleb Pearson,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2269092838,sylvainvienneau,Sylvain Vienneau👦🇨🇦💪,FALSE,TRUE,FALSE,TRUE,,,,,,,,
520038940,corybubuick,Cory Bubuick ( Bodybuilder),FALSE,TRUE,FALSE,TRUE,,,,,,,,
4577445877,thepresentmarket,Smart Watch,FALSE,TRUE,FALSE,TRUE,,,,,,,,
259248094,ronaye_michel_training,Ronaye,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6142567016,chrissiesfitlife,Chrissie,FALSE,TRUE,FALSE,TRUE,,,,,,,,
263226029,beastmodemanda,BeastmodeManda,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1507853591,steveudon,Steve Udon Personal Trainer,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5887967904,_stephanielynnn_,Stephanie,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3033905612,dg.the.pt,"david green, B.S.E.S., SPT",FALSE,TRUE,FALSE,TRUE,,,,,,,,
5823499076,joefitness_20,Joe_NPC,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6066990000,dominique.lalonde.543,Dominique Lalonde,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1421391447,maik_.21,Maik,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1957317331,diddi_eliteapparel_sweden,Dijana Hanning/Elite Apparel🇸🇪,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3953702904,_brendanfahey_,brendan fahey,FALSE,TRUE,FALSE,TRUE,,,,,,,,
259190881,cavassuh,Chris Cavassa,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1240736514,nesh_bk,Nesh Mind | Body | Soul,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5684125729,yoga_luxury,Yoga is 99% … life,FALSE,TRUE,FALSE,TRUE,,,,,,,,
306605319,thelazylifter762,Michael Luttrell,FALSE,TRUE,FALSE,TRUE,,,,,,,,
275987531,dc_core,Duncan,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4479644519,fitnessmarco85,FitnessMarco,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1190786127,oxygen_plus,Oxygen Plus,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6090002147,hashtiv,Hashtiv,FALSE,TRUE,FALSE,TRUE,,,,,,,,
194079945,kellylovesyoga,Kelly,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5986642877,inspired2gohigher,Bee Llyn,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4994484293,healinghopeandlove,"Healing, Hope & Love",FALSE,TRUE,FALSE,TRUE,,,,,,,,
5740318332,zcbcadvertise,Ruben Gonzalez,FALSE,TRUE,FALSE,TRUE,,,,,,,,
256955395,bbianchi54,Brian Joseph,FALSE,TRUE,FALSE,TRUE,,,,,,,,
228128159,figgy75,Ian Figueroa,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4296952467,unbrokenfitco,Unbroken Fit Co,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5872868679,apsperezmaster44,Antonio Pérez,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1294843643,inprogressforgood,Alisha and Jason,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4260704635,justinborling,justin,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3404133412,squidhealth,squidhealth for men,FALSE,TRUE,FALSE,TRUE,,,,,,,,
636908886,islandbreezyn,Cyn,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1350142085,thekahuna93,Collin Cook,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6069166731,valknutclothingco,Valknut Clothing Company,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4368270817,andrewtreat7,Andrew Treat,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1768367028,jpham_fitness,Jenny Pham,FALSE,TRUE,FALSE,TRUE,,,,,,,,
400315736,trifitchick,Meg Johnson,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5644258691,swiftfitness_arx,Swift Fitness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2878995936,loganrhood,Logan Hood | Personal Trainer,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5991181740,clarinet_boii_47,🍔Joshua Rasmussen🍔,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1479218554,gripnbend,Grip n Bend,FALSE,TRUE,FALSE,TRUE,,,,,,,,
39005076,masonhall_adaptive_strongman,Mason Hall,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3534555599,work_n_progres,Jarlath O Nuain,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1914375144,bravodiegobarbosa,Diego Barbosa da silva,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3734330759,john_libes,Jonathan libes,FALSE,TRUE,FALSE,TRUE,,,,,,,,
219116965,bradbofit,Brad,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5765301609,alon.yero1,חדש,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6156369284,davidjourney20,Dāvids,FALSE,TRUE,FALSE,TRUE,,,,,,,,
196984648,shandasumpter,Shanda Sumpter,FALSE,TRUE,FALSE,TRUE,,,,,,,,
